distance_x,vitesse_jeu,time_to_impact,largeur_obstacle,pos_y_obstacle,type_obstacle,type_obstacle_label,is_jumping,action_label
983.758,8.05,122.206,32,202,CACTUS,0,0,0
935.441,8.055,116.1317,32,202,CACTUS,0,0,0
887.093,8.06,110.0612,32,202,CACTUS,0,0,0
838.716,8.065,103.9945,32,202,CACTUS,0,0,0
790.308,8.07,97.9316,32,202,CACTUS,0,0,0
741.871,8.075,91.8726,32,202,CACTUS,0,0,0
693.403,8.08,85.8172,32,202,CACTUS,0,0,0
644.906,8.085,79.7657,32,202,CACTUS,0,0,0
596.378,8.09,73.7179,32,202,CACTUS,0,0,0
547.821,8.095,67.674,32,202,CACTUS,0,0,0
499.233,8.1,61.6337,32,202,CACTUS,0,0,0
450.616,8.105,55.5973,32,202,CACTUS,0,0,0
401.968,8.11,49.5645,32,202,CACTUS,0,0,0
353.291,8.115,43.5356,32,202,CACTUS,0,0,0
304.583,8.12,37.5102,32,202,CACTUS,0,0,0
255.846,8.125,31.4887,32,202,CACTUS,0,0,0
207.078,8.13,25.4708,32,202,CACTUS,0,0,0
158.281,8.135,19.4568,32,202,CACTUS,0,0,0
109.453,8.14,13.4463,32,202,CACTUS,0,0,0
101.313,8.141,12.445,32,202,CACTUS,0,1,1
101.313,8.141,12.445,32,202,CACTUS,0,1,1
101.313,8.141,12.445,32,202,CACTUS,0,1,1
93.171,8.142,11.4437,32,202,CACTUS,0,1,0
76.885,8.143,9.4415,32,202,CACTUS,0,1,0
60.596,8.145,7.4397,32,202,CACTUS,0,1,0
44.303,8.147,5.4382,32,202,CACTUS,0,1,0
28.008,8.148,3.4373,32,202,CACTUS,0,1,0
11.708,8.15,1.4366,32,202,CACTUS,0,1,0
0.0,8.152,0.0,32,202,CACTUS,0,1,0
0.0,8.153,0.0,32,202,CACTUS,0,1,0
273.885,8.155,33.5849,32,202,CACTUS,0,1,0
257.573,8.157,31.5782,32,202,CACTUS,0,1,0
241.257,8.158,29.5718,32,202,CACTUS,0,1,0
224.938,8.16,27.5659,32,202,CACTUS,0,1,0
208.615,8.162,25.5603,32,202,CACTUS,0,1,0
192.289,8.163,23.5552,32,202,CACTUS,0,1,0
175.96,8.165,21.5505,32,202,CACTUS,0,1,0
159.628,8.167,19.5463,32,202,CACTUS,0,1,0
143.292,8.168,17.5424,32,202,CACTUS,0,1,0
126.953,8.17,15.5389,32,202,CACTUS,0,0,0
77.915,8.175,9.5309,32,202,CACTUS,0,1,1
77.915,8.175,9.5309,32,202,CACTUS,0,1,1
77.915,8.175,9.5309,32,202,CACTUS,0,1,1
61.562,8.177,7.529,32,202,CACTUS,0,1,0
45.207,8.178,5.5277,32,202,CACTUS,0,1,0
28.847,8.18,3.5265,32,202,CACTUS,0,1,0
12.485,8.182,1.526,32,202,CACTUS,0,1,0
0.0,8.183,0.0,32,202,CACTUS,0,1,0
0.0,8.185,0.0,32,202,CACTUS,0,1,0
532.733,8.187,65.0732,24,210,CACTUS,0,1,0
516.358,8.188,63.0602,24,210,CACTUS,0,1,0
499.978,8.19,61.0474,24,210,CACTUS,0,1,0
483.596,8.192,59.0351,24,210,CACTUS,0,1,0
467.21,8.193,57.0232,24,210,CACTUS,0,1,0
450.821,8.195,55.0117,24,210,CACTUS,0,1,0
434.428,8.197,53.0006,24,210,CACTUS,0,1,0
418.033,8.198,50.99,24,210,CACTUS,0,1,0
401.633,8.2,48.9796,24,210,CACTUS,0,1,0
385.231,8.202,46.9698,24,210,CACTUS,0,1,0
352.416,8.205,42.9514,24,210,CACTUS,0,0,0
303.168,8.21,36.9267,24,210,CACTUS,0,0,0
253.891,8.215,30.9058,24,210,CACTUS,0,0,0
204.583,8.22,24.8884,24,210,CACTUS,0,0,0
155.246,8.225,18.8749,24,210,CACTUS,0,0,0
105.878,8.23,12.8649,24,210,CACTUS,0,0,0
56.481,8.235,6.8587,24,210,CACTUS,0,0,0
31.771,8.238,3.8569,24,210,CACTUS,0,1,1
31.771,8.238,3.8569,24,210,CACTUS,0,1,1
31.771,8.238,3.8569,24,210,CACTUS,0,1,1
23.533,8.238,2.8565,24,210,CACTUS,0,1,0
7.053,8.24,0.8559,24,210,CACTUS,0,1,0
0.0,8.242,0.0,24,210,CACTUS,0,1,0
402.344,8.243,48.8084,32,210,CACTUS,0,1,0
385.855,8.245,46.7987,32,210,CACTUS,0,1,0
369.363,8.247,44.7894,32,210,CACTUS,0,1,0
352.867,8.248,42.7804,32,210,CACTUS,0,1,0
336.368,8.25,40.7719,32,210,CACTUS,0,1,0
319.865,8.252,38.7637,32,210,CACTUS,0,1,0
303.359,8.253,36.7559,32,210,CACTUS,0,1,0
286.85,8.255,34.7486,32,210,CACTUS,0,1,0
270.338,8.257,32.7418,32,210,CACTUS,0,1,0
253.822,8.258,30.7353,32,210,CACTUS,0,1,0
237.303,8.26,28.7292,32,210,CACTUS,0,1,0
220.78,8.262,26.7234,32,210,CACTUS,0,1,0
204.254,8.263,24.7181,32,210,CACTUS,0,1,0
187.725,8.265,22.7132,32,210,CACTUS,0,1,0
138.118,8.27,16.7011,32,210,CACTUS,0,0,0
88.48,8.275,10.6924,32,210,CACTUS,0,0,0
80.204,8.276,9.6914,32,210,CACTUS,0,1,1
80.204,8.276,9.6914,32,210,CACTUS,0,1,1
80.204,8.276,9.6914,32,210,CACTUS,0,1,1
71.928,8.277,8.6905,32,210,CACTUS,0,1,0
55.372,8.278,6.6888,32,210,CACTUS,0,1,0
38.813,8.28,4.6876,32,210,CACTUS,0,1,0
22.25,8.282,2.6867,32,210,CACTUS,0,1,0
5.684,8.283,0.6862,32,210,CACTUS,0,1,0
0.0,8.285,0.0,32,210,CACTUS,0,1,0
0.0,8.287,0.0,32,210,CACTUS,0,1,0
327.904,8.288,39.5621,46,226,BIRD_LOW,1,1,0
311.325,8.29,37.5543,46,226,BIRD_LOW,1,1,0
294.742,8.292,35.5468,46,226,BIRD_LOW,1,1,0
278.157,8.293,33.5398,46,226,BIRD_LOW,1,1,0
261.567,8.295,31.5331,46,226,BIRD_LOW,1,1,0
244.975,8.297,29.5269,46,226,BIRD_LOW,1,1,0
228.379,8.298,27.5211,46,226,BIRD_LOW,1,1,0
211.78,8.3,25.5157,46,226,BIRD_LOW,1,1,0
195.177,8.302,23.5106,46,226,BIRD_LOW,1,1,0
178.572,8.303,21.5061,46,226,BIRD_LOW,1,1,0
161.962,8.305,19.5017,46,226,BIRD_LOW,1,0,0
112.115,8.31,13.4916,46,226,BIRD_LOW,1,0,0
70.552,8.314,8.4858,46,226,BIRD_LOW,1,1,1
70.552,8.314,8.4858,46,226,BIRD_LOW,1,1,1
70.552,8.314,8.4858,46,226,BIRD_LOW,1,1,1
62.237,8.315,7.4849,46,226,BIRD_LOW,1,1,0
45.605,8.317,5.4836,46,226,BIRD_LOW,1,1,0
28.969,8.318,3.4825,46,226,BIRD_LOW,1,1,0
12.33,8.32,1.482,46,226,BIRD_LOW,1,1,0
0.0,8.322,0.0,46,226,BIRD_LOW,1,1,0
0.0,8.323,0.0,46,226,BIRD_LOW,1,1,0
0.0,8.325,0.0,46,226,BIRD_LOW,1,1,0
373.5,8.327,44.8559,32,218,CACTUS,0,1,0
356.844,8.328,42.847,32,218,CACTUS,0,1,0
340.185,8.33,40.8385,32,218,CACTUS,0,1,0
323.523,8.332,38.8305,32,218,CACTUS,0,1,0
306.857,8.333,36.8228,32,218,CACTUS,0,1,0
290.188,8.335,34.8156,32,218,CACTUS,0,1,0
273.515,8.337,32.8087,32,218,CACTUS,0,1,0
256.839,8.338,30.8022,32,218,CACTUS,0,1,0
240.16,8.34,28.7962,32,218,CACTUS,0,1,0
223.478,8.342,26.7906,32,218,CACTUS,0,1,0
190.103,8.345,22.7805,32,218,CACTUS,0,0,0
140.015,8.35,16.7683,32,218,CACTUS,0,0,0
89.898,8.355,10.7598,32,218,CACTUS,0,0,0
73.185,8.357,8.7577,32,218,CACTUS,0,1,1
73.185,8.357,8.7577,32,218,CACTUS,0,1,1
73.185,8.357,8.7577,32,218,CACTUS,0,1,1
56.469,8.358,6.756,32,218,CACTUS,0,1,0
39.75,8.36,4.7548,32,218,CACTUS,0,1,0
23.028,8.362,2.754,32,218,CACTUS,0,1,0
6.302,8.363,0.7535,32,218,CACTUS,0,1,0
0.0,8.365,0.0,32,218,CACTUS,0,1,0
0.0,8.367,0.0,32,218,CACTUS,0,1,0
289.167,8.368,34.5549,42,202,CACTUS,0,1,0
272.427,8.37,32.548,42,202,CACTUS,0,1,0
255.685,8.372,30.5417,42,202,CACTUS,0,1,0
238.939,8.373,28.5357,42,202,CACTUS,0,1,0
222.19,8.375,26.5301,42,202,CACTUS,0,1,0
205.437,8.377,24.5249,42,202,CACTUS,0,1,0
188.682,8.378,22.5202,42,202,CACTUS,0,1,0
171.922,8.38,20.5158,42,202,CACTUS,0,1,0
155.16,8.382,18.5118,42,202,CACTUS,0,1,0
138.394,8.383,16.5082,42,202,CACTUS,0,1,0
121.625,8.385,14.5051,42,202,CACTUS,0,0,0
71.298,8.39,8.498,42,202,CACTUS,0,0,0
62.907,8.391,7.4971,42,202,CACTUS,0,1,1
62.907,8.391,7.4971,42,202,CACTUS,0,1,1
62.907,8.391,7.4971,42,202,CACTUS,0,1,1
54.515,8.392,6.4963,42,202,CACTUS,0,1,0
37.729,8.393,4.4951,42,202,CACTUS,0,1,0
20.94,8.395,2.4943,42,202,CACTUS,0,1,0
4.147,8.397,0.4939,42,202,CACTUS,0,1,0
0.0,8.398,0.0,42,202,CACTUS,0,1,0
0.0,8.4,0.0,42,202,CACTUS,0,1,0
418.868,8.402,49.8553,46,226,BIRD_LOW,1,1,0
402.063,8.403,47.8457,46,226,BIRD_LOW,1,1,0
385.253,8.405,45.8362,46,226,BIRD_LOW,1,1,0
368.441,8.407,43.8272,46,226,BIRD_LOW,1,1,0
351.625,8.408,41.8186,46,226,BIRD_LOW,1,1,0
334.806,8.41,39.8105,46,226,BIRD_LOW,1,1,0
317.983,8.412,37.8026,46,226,BIRD_LOW,1,1,0
301.157,8.413,35.7952,46,226,BIRD_LOW,1,1,0
284.328,8.415,33.7882,46,226,BIRD_LOW,1,1,0
267.496,8.417,31.7817,46,226,BIRD_LOW,1,1,0
250.66,8.418,29.7755,46,226,BIRD_LOW,1,1,0
233.821,8.42,27.7697,46,226,BIRD_LOW,1,0,0
183.283,8.425,21.7547,46,226,BIRD_LOW,1,0,0
132.716,8.43,15.7433,46,226,BIRD_LOW,1,0,0
98.987,8.433,11.7376,46,226,BIRD_LOW,1,1,1
98.987,8.433,11.7376,46,226,BIRD_LOW,1,1,1
98.987,8.433,11.7376,46,226,BIRD_LOW,1,1,1
82.118,8.435,9.7354,46,226,BIRD_LOW,1,1,0
65.246,8.437,7.7336,46,226,BIRD_LOW,1,1,0
48.37,8.438,5.7322,46,226,BIRD_LOW,1,1,0
31.491,8.44,3.7312,46,226,BIRD_LOW,1,1,0
14.608,8.442,1.7305,46,226,BIRD_LOW,1,1,0
0.0,8.443,0.0,46,226,BIRD_LOW,1,1,0
0.0,8.445,0.0,46,226,BIRD_LOW,1,1,0
0.0,8.447,0.0,46,226,BIRD_LOW,1,1,0
356.767,8.448,42.2293,24,218,CACTUS,0,1,0
339.868,8.45,40.2211,24,218,CACTUS,0,1,0
322.965,8.452,38.2132,24,218,CACTUS,0,1,0
306.059,8.453,36.2057,24,218,CACTUS,0,1,0
289.15,8.455,34.1987,24,218,CACTUS,0,1,0
272.238,8.457,32.1921,24,218,CACTUS,0,1,0
255.322,8.458,30.1859,24,218,CACTUS,0,1,0
238.403,8.46,28.18,24,218,CACTUS,0,1,0
187.625,8.465,22.1648,24,218,CACTUS,0,0,0
136.818,8.47,16.1532,24,218,CACTUS,0,0,0
85.98,8.475,10.1451,24,218,CACTUS,0,1,1
85.98,8.475,10.1451,24,218,CACTUS,0,1,1
85.98,8.475,10.1451,24,218,CACTUS,0,1,1
69.028,8.477,8.1433,24,218,CACTUS,0,1,0
52.072,8.478,6.1418,24,218,CACTUS,0,1,0
35.113,8.48,4.1407,24,218,CACTUS,0,1,0
18.15,8.482,2.1399,24,218,CACTUS,0,1,0
1.184,8.483,0.1396,24,218,CACTUS,0,1,0
0.0,8.485,0.0,24,218,CACTUS,0,1,0
369.946,8.487,43.5914,24,210,CACTUS,0,1,0
352.97,8.488,41.583,24,210,CACTUS,0,1,0
335.991,8.49,39.5749,24,210,CACTUS,0,1,0
319.008,8.492,37.5672,24,210,CACTUS,0,1,0
302.022,8.493,35.5599,24,210,CACTUS,0,1,0
285.033,8.495,33.553,24,210,CACTUS,0,1,0
268.041,8.497,31.5466,24,210,CACTUS,0,1,0
251.045,8.498,29.5405,24,210,CACTUS,0,1,0
234.046,8.5,27.5348,24,210,CACTUS,0,1,0
217.043,8.502,25.5295,24,210,CACTUS,0,1,0
183.028,8.505,21.52,24,210,CACTUS,0,0,0
131.981,8.51,15.5089,24,210,CACTUS,0,0,0
106.446,8.512,12.5047,24,210,CACTUS,0,1,1
106.446,8.512,12.5047,24,210,CACTUS,0,1,1
106.446,8.512,12.5047,24,210,CACTUS,0,1,1
97.933,8.513,11.5035,24,210,CACTUS,0,1,0
80.903,8.515,9.5012,24,210,CACTUS,0,1,0
63.871,8.517,7.4995,24,210,CACTUS,0,1,0
46.835,8.518,5.4981,24,210,CACTUS,0,1,0
29.796,8.52,3.4972,24,210,CACTUS,0,1,0
12.753,8.522,1.4965,24,210,CACTUS,0,1,0
0.0,8.523,0.0,24,210,CACTUS,0,1,0
0.0,8.525,0.0,24,210,CACTUS,0,1,0
419.146,8.527,49.1571,46,226,BIRD_LOW,1,1,0
402.09,8.528,47.1475,46,226,BIRD_LOW,1,1,0
385.031,8.53,45.1385,46,226,BIRD_LOW,1,1,0
367.968,8.532,43.1297,46,226,BIRD_LOW,1,1,0
350.902,8.533,41.1213,46,226,BIRD_LOW,1,1,0
333.833,8.535,39.1134,46,226,BIRD_LOW,1,1,0
316.761,8.537,37.1059,46,226,BIRD_LOW,1,1,0
299.685,8.538,35.0988,46,226,BIRD_LOW,1,1,0
282.606,8.54,33.092,46,226,BIRD_LOW,1,1,0
231.348,8.545,27.0741,46,226,BIRD_LOW,1,0,0
180.061,8.55,21.0598,46,226,BIRD_LOW,1,0,0
154.406,8.553,18.0539,46,226,BIRD_LOW,1,1,1
154.406,8.553,18.0539,46,226,BIRD_LOW,1,1,1
154.406,8.553,18.0539,46,226,BIRD_LOW,1,1,1
145.852,8.553,17.0521,46,226,BIRD_LOW,1,1,0
128.743,8.555,15.0489,46,226,BIRD_LOW,1,1,0
111.631,8.557,13.0461,46,226,BIRD_LOW,1,1,0
94.515,8.558,11.0436,46,226,BIRD_LOW,1,1,0
77.396,8.56,9.0416,46,226,BIRD_LOW,1,1,0
60.273,8.562,7.0399,46,226,BIRD_LOW,1,1,0
43.147,8.563,5.0386,46,226,BIRD_LOW,1,1,0
26.018,8.565,3.0377,46,226,BIRD_LOW,1,1,0
8.886,8.567,1.0373,46,226,BIRD_LOW,1,1,0
0.0,8.568,0.0,46,226,BIRD_LOW,1,1,0
0.0,8.57,0.0,46,226,BIRD_LOW,1,1,0
0.0,8.572,0.0,46,226,BIRD_LOW,1,1,0
319.274,8.573,37.2404,46,158,BIRD_HIGH,3,1,0
302.125,8.575,35.2332,46,158,BIRD_HIGH,3,1,0
284.973,8.577,33.2265,46,158,BIRD_HIGH,3,1,0
267.817,8.578,31.2202,46,158,BIRD_HIGH,3,1,0
250.658,8.58,29.2142,46,158,BIRD_HIGH,3,1,0
199.16,8.585,23.1986,46,158,BIRD_HIGH,3,0,0
147.633,8.59,17.1866,46,158,BIRD_HIGH,3,0,0
96.075,8.595,11.178,46,158,BIRD_HIGH,3,0,0
44.488,8.6,5.173,46,158,BIRD_HIGH,3,0,0
1.475,8.604,0.1714,46,158,BIRD_HIGH,3,0,0
0.0,8.605,0.0,46,158,BIRD_HIGH,3,0,0
0.0,8.606,0.0,46,158,BIRD_HIGH,3,0,0
0.0,8.607,0.0,46,158,BIRD_HIGH,3,0,0
0.0,8.607,0.0,46,158,BIRD_HIGH,3,0,0
0.0,8.608,0.0,46,158,BIRD_HIGH,3,0,0
385.312,8.61,44.7517,46,226,BIRD_LOW,1,0,0
333.635,8.615,38.7272,46,226,BIRD_LOW,1,0,0
281.927,8.62,32.7061,46,226,BIRD_LOW,1,0,0
230.19,8.625,26.6887,46,226,BIRD_LOW,1,0,0
178.422,8.63,20.6746,46,226,BIRD_LOW,1,0,0
126.625,8.635,14.6642,46,226,BIRD_LOW,1,0,0
83.438,8.639,9.6581,46,226,BIRD_LOW,1,1,1
83.438,8.639,9.6581,46,226,BIRD_LOW,1,1,1
83.438,8.639,9.6581,46,226,BIRD_LOW,1,1,1
74.798,8.64,8.6572,46,226,BIRD_LOW,1,1,0
57.515,8.642,6.6555,46,226,BIRD_LOW,1,1,0
40.229,8.643,4.6543,46,226,BIRD_LOW,1,1,0
22.94,8.645,2.6536,46,226,BIRD_LOW,1,1,0
5.648,8.647,0.6532,46,226,BIRD_LOW,1,1,0
0.0,8.648,0.0,46,226,BIRD_LOW,1,1,0
0.0,8.65,0.0,46,226,BIRD_LOW,1,1,0
423.21,8.652,48.9166,32,210,CACTUS,0,1,0
405.904,8.653,46.9072,32,210,CACTUS,0,1,0
388.595,8.655,44.8983,32,210,CACTUS,0,1,0
371.283,8.657,42.8898,32,210,CACTUS,0,1,0
353.967,8.658,40.8817,32,210,CACTUS,0,1,0
336.648,8.66,38.8739,32,210,CACTUS,0,1,0
319.325,8.662,36.8665,32,210,CACTUS,0,1,0
301.999,8.663,34.8594,32,210,CACTUS,0,1,0
284.67,8.665,32.8529,32,210,CACTUS,0,1,0
267.337,8.667,30.8466,32,210,CACTUS,0,1,0
232.662,8.67,26.8353,32,210,CACTUS,0,0,0
180.625,8.675,20.8213,32,210,CACTUS,0,0,0
128.557,8.68,14.8107,32,210,CACTUS,0,0,0
85.145,8.684,9.8046,32,210,CACTUS,0,1,1
85.145,8.684,9.8046,32,210,CACTUS,0,1,1
85.145,8.684,9.8046,32,210,CACTUS,0,1,1
76.46,8.685,8.8037,32,210,CACTUS,0,1,0
59.087,8.687,6.802,32,210,CACTUS,0,1,0
41.712,8.688,4.8009,32,210,CACTUS,0,1,0
24.332,8.69,2.8,32,210,CACTUS,0,1,0
6.95,8.692,0.7996,32,210,CACTUS,0,1,0
0.0,8.693,0.0,32,210,CACTUS,0,1,0
0.0,8.695,0.0,32,210,CACTUS,0,1,0
419.525,8.697,48.2397,42,218,CACTUS,0,1,0
402.129,8.698,46.2306,42,218,CACTUS,0,1,0
384.73,8.7,44.2218,42,218,CACTUS,0,1,0
367.328,8.702,42.2135,42,218,CACTUS,0,1,0
349.922,8.703,40.2055,42,218,CACTUS,0,1,0
332.513,8.705,38.1979,42,218,CACTUS,0,1,0
315.1,8.707,36.1907,42,218,CACTUS,0,1,0
297.684,8.708,34.1838,42,218,CACTUS,0,1,0
280.265,8.71,32.1774,42,218,CACTUS,0,1,0
262.843,8.712,30.1714,42,218,CACTUS,0,1,0
227.988,8.715,26.1604,42,218,CACTUS,0,0,0
175.68,8.72,20.1468,42,218,CACTUS,0,0,0
123.343,8.725,14.1367,42,218,CACTUS,0,0,0
97.163,8.727,11.133,42,218,CACTUS,0,1,1
97.163,8.727,11.133,42,218,CACTUS,0,1,1
97.163,8.727,11.133,42,218,CACTUS,0,1,1
88.434,8.728,10.1318,42,218,CACTUS,0,1,0
70.975,8.73,8.13,42,218,CACTUS,0,1,0
53.513,8.732,6.1286,42,218,CACTUS,0,1,0
36.047,8.733,4.1275,42,218,CACTUS,0,1,0
18.578,8.735,2.1268,42,218,CACTUS,0,1,0
1.105,8.737,0.1265,42,218,CACTUS,0,1,0
0.0,8.738,0.0,42,218,CACTUS,0,1,0
0.0,8.74,0.0,42,218,CACTUS,0,1,0
350.367,8.742,40.0801,24,210,CACTUS,0,1,0
332.882,8.743,38.0727,24,210,CACTUS,0,1,0
315.392,8.745,36.0654,24,210,CACTUS,0,1,0
297.9,8.747,34.0587,24,210,CACTUS,0,1,0
280.404,8.748,32.0523,24,210,CACTUS,0,1,0
262.905,8.75,30.0463,24,210,CACTUS,0,1,0
245.402,8.752,28.0406,24,210,CACTUS,0,1,0
227.897,8.753,26.0355,24,210,CACTUS,0,1,0
210.387,8.755,24.0305,24,210,CACTUS,0,1,0
157.84,8.76,18.0183,24,210,CACTUS,0,0,0
105.262,8.765,12.0094,24,210,CACTUS,0,0,0
96.497,8.766,11.0083,24,210,CACTUS,0,1,1
96.497,8.766,11.0083,24,210,CACTUS,0,1,1
96.497,8.766,11.0083,24,210,CACTUS,0,1,1
87.73,8.767,10.0072,24,210,CACTUS,0,1,0
70.194,8.768,8.0054,24,210,CACTUS,0,1,0
52.655,8.77,6.004,24,210,CACTUS,0,1,0
35.112,8.772,4.0029,24,210,CACTUS,0,1,0
17.567,8.773,2.0023,24,210,CACTUS,0,1,0
0.017,8.775,0.0019,24,210,CACTUS,0,1,0
0.0,8.777,0.0,24,210,CACTUS,0,1,0
486.504,8.778,55.421,24,210,CACTUS,0,1,0
468.945,8.78,53.4106,24,210,CACTUS,0,1,0
451.383,8.782,51.4006,24,210,CACTUS,0,1,0
433.817,8.783,49.3909,24,210,CACTUS,0,1,0
416.248,8.785,47.3817,24,210,CACTUS,0,1,0
398.675,8.787,45.3727,24,210,CACTUS,0,1,0
381.099,8.788,43.3642,24,210,CACTUS,0,1,0
363.52,8.79,41.3561,24,210,CACTUS,0,1,0
345.938,8.792,39.3484,24,210,CACTUS,0,1,0
328.352,8.793,37.341,24,210,CACTUS,0,1,0
310.762,8.795,35.3339,24,210,CACTUS,0,0,0
257.975,8.8,29.3153,24,210,CACTUS,0,0,0
205.157,8.805,23.3001,24,210,CACTUS,0,0,0
152.31,8.81,17.2883,24,210,CACTUS,0,1,1
152.31,8.81,17.2883,24,210,CACTUS,0,1,1
152.31,8.81,17.2883,24,210,CACTUS,0,1,1
134.687,8.812,15.2851,24,210,CACTUS,0,1,0
117.062,8.813,13.2824,24,210,CACTUS,0,1,0
99.432,8.815,11.2799,24,210,CACTUS,0,1,0
81.8,8.817,9.2779,24,210,CACTUS,0,1,0
64.164,8.818,7.2762,24,210,CACTUS,0,1,0
46.525,8.82,5.2749,24,210,CACTUS,0,1,0
28.882,8.822,3.274,24,210,CACTUS,0,1,0
11.237,8.823,1.2736,24,210,CACTUS,0,1,0
0.0,8.825,0.0,24,210,CACTUS,0,1,0
346.61,8.827,39.2685,46,226,BIRD_LOW,1,1,0
328.954,8.828,37.2612,46,226,BIRD_LOW,1,1,0
311.295,8.83,35.2542,46,226,BIRD_LOW,1,1,0
293.633,8.832,33.2477,46,226,BIRD_LOW,1,1,0
275.967,8.833,31.2415,46,226,BIRD_LOW,1,1,0
258.298,8.835,29.2358,46,226,BIRD_LOW,1,1,0
240.625,8.837,27.2303,46,226,BIRD_LOW,1,1,0
205.27,8.84,23.2206,46,226,BIRD_LOW,1,0,0
152.213,8.845,17.2089,46,226,BIRD_LOW,1,0,0
99.125,8.85,11.2006,46,226,BIRD_LOW,1,0,0
72.57,8.852,8.1977,46,226,BIRD_LOW,1,1,1
72.57,8.852,8.1977,46,226,BIRD_LOW,1,1,1
72.57,8.852,8.1977,46,226,BIRD_LOW,1,1,1
63.717,8.853,7.197,46,226,BIRD_LOW,1,1,0
46.008,8.855,5.1957,46,226,BIRD_LOW,1,1,0
28.295,8.857,3.1948,46,226,BIRD_LOW,1,1,0
10.579,8.858,1.1942,46,226,BIRD_LOW,1,1,0
0.0,8.86,0.0,46,226,BIRD_LOW,1,1,0
0.0,8.862,0.0,46,226,BIRD_LOW,1,1,0
0.0,8.863,0.0,46,226,BIRD_LOW,1,1,0
375.078,8.865,42.31,42,218,CACTUS,0,1,0
357.346,8.867,40.3022,42,218,CACTUS,0,1,0
339.61,8.868,38.2947,42,218,CACTUS,0,1,0
321.871,8.87,36.2876,42,218,CACTUS,0,1,0
304.128,8.872,34.2808,42,218,CACTUS,0,1,0
286.382,8.873,32.2745,42,218,CACTUS,0,1,0
268.633,8.875,30.2685,42,218,CACTUS,0,1,0
250.881,8.877,28.263,42,218,CACTUS,0,1,0
233.125,8.878,26.2577,42,218,CACTUS,0,1,0
215.366,8.88,24.2529,42,218,CACTUS,0,1,0
162.068,8.885,18.2406,42,218,CACTUS,0,0,0
153.182,8.886,17.2389,42,218,CACTUS,0,1,1
153.182,8.886,17.2389,42,218,CACTUS,0,1,1
153.182,8.886,17.2389,42,218,CACTUS,0,1,1
144.296,8.887,16.2374,42,218,CACTUS,0,1,0
126.52,8.888,14.2344,42,218,CACTUS,0,1,0
108.741,8.89,12.2318,42,218,CACTUS,0,1,0
90.958,8.892,10.2296,42,218,CACTUS,0,1,0
73.172,8.893,8.2277,42,218,CACTUS,0,1,0
55.383,8.895,6.2263,42,218,CACTUS,0,1,0
37.591,8.897,4.2253,42,218,CACTUS,0,1,0
19.795,8.898,2.2246,42,218,CACTUS,0,1,0
1.996,8.9,0.2243,42,218,CACTUS,0,1,0
0.0,8.902,0.0,42,218,CACTUS,0,1,0
0.0,8.903,0.0,42,218,CACTUS,0,1,0
501.76,8.905,56.3459,46,158,BIRD_HIGH,3,1,0
483.948,8.907,54.3355,46,158,BIRD_HIGH,3,1,0
466.132,8.908,52.3254,46,158,BIRD_HIGH,3,1,0
448.313,8.91,50.3157,46,158,BIRD_HIGH,3,1,0
430.49,8.912,48.3063,46,158,BIRD_HIGH,3,1,0
412.664,8.913,46.2974,46,158,BIRD_HIGH,3,1,0
394.835,8.915,44.2888,46,158,BIRD_HIGH,3,0,0
341.328,8.92,38.2655,46,158,BIRD_HIGH,3,0,0
287.79,8.925,32.2454,46,158,BIRD_HIGH,3,0,0
234.222,8.93,26.2287,46,158,BIRD_HIGH,3,0,0
180.625,8.935,20.2154,46,158,BIRD_HIGH,3,0,0
126.997,8.94,14.2055,46,158,BIRD_HIGH,3,0,0
73.34,8.945,8.199,46,158,BIRD_HIGH,3,0,0
19.653,8.95,2.1959,46,158,BIRD_HIGH,3,0,0
1.75,8.952,0.1955,46,158,BIRD_HIGH,3,0,0
0.0,8.953,0.0,46,158,BIRD_HIGH,3,0,0
0.0,8.953,0.0,46,158,BIRD_HIGH,3,0,0
0.0,8.954,0.0,46,158,BIRD_HIGH,3,0,0
0.0,8.955,0.0,46,158,BIRD_HIGH,3,0,0
0.0,8.956,0.0,46,158,BIRD_HIGH,3,0,0
296.313,8.96,33.0706,46,226,BIRD_LOW,1,0,0
242.535,8.965,27.0535,46,226,BIRD_LOW,1,0,0
188.728,8.97,21.0399,46,226,BIRD_LOW,1,0,0
134.89,8.975,15.0295,46,226,BIRD_LOW,1,1,1
134.89,8.975,15.0295,46,226,BIRD_LOW,1,1,1
134.89,8.975,15.0295,46,226,BIRD_LOW,1,1,1
116.938,8.977,13.0269,46,226,BIRD_LOW,1,1,0
98.982,8.978,11.0245,46,226,BIRD_LOW,1,1,0
81.023,8.98,9.0226,46,226,BIRD_LOW,1,1,0
63.06,8.982,7.021,46,226,BIRD_LOW,1,1,0
45.094,8.983,5.0197,46,226,BIRD_LOW,1,1,0
27.125,8.985,3.0189,46,226,BIRD_LOW,1,1,0
9.153,8.987,1.0185,46,226,BIRD_LOW,1,1,0
0.0,8.988,0.0,46,226,BIRD_LOW,1,1,0
0.0,8.99,0.0,46,226,BIRD_LOW,1,1,0
0.0,8.992,0.0,46,226,BIRD_LOW,1,1,0
431.167,8.993,47.943,46,158,BIRD_HIGH,3,1,0
413.177,8.995,45.9341,46,158,BIRD_HIGH,3,1,0
395.185,8.997,43.9257,46,158,BIRD_HIGH,3,1,0
377.189,8.998,41.9177,46,158,BIRD_HIGH,3,1,0
